0.6060204057020258, -2.9969367326757492
3.0409561253286483, -23.993584022769483
5.472273812682417, -41.98726452639971
7.301189126607014, -59.9869750838177
9.732506813960782, -77.98065558744815
12.156588436768871, -89.9684025181507
14.58790612412264, -107.9620830217807
18.220410526061897, -122.94073663137078
21.246894522299144, -134.92245350828534
24.875780891965547, -146.89814033141192
27.296244482500796, -155.88292047565074
30.93236691671291, -173.86454087170455
35.7769121300562, -194.83706794664613
39.40218046744978, -203.80978798330875
42.43228249595987, -218.79447164668727
46.06478689789914, -233.77312525627758
49.69729129983841, -248.75177886586766
56.35266166574206, -272.7091825659086
59.98516606768132, -287.6878361754989
66.03813406015584, -311.6512699293278
72.69712245833233, -338.61164041583265
79.96213126221085, -368.56894763501305
87.22352203381655, -395.5232880677297
94.48491280542225, -422.4776285004464
102.35232398272993, -452.4289056658388
109.61733278660847, -482.3862128850192
119.29918714874938, -518.3253334619747
130.79910272799634, -563.2552642369574
140.48095709013728, -599.1943848139128
148.95438867314698, -632.1425987119806
159.8482838466919, -674.0755927542873
169.53013820883282, -710.014713331243
182.23485853493816, -754.9325839986493
194.93957886104346, -799.8504546660558
206.4394944402904, -844.7803854410383
217.32977158156257, -883.7104126968813
228.2236667551075, -925.6434067391881
242.74283026604604, -976.5491208181577
254.8415301864493, -1018.4700547528885
268.7582913239586, -1069.381798885646
281.46662968233676, -1117.3026363395159
292.353288791336, -1153.229696808896
299.6146795629417, -1180.1840372416125
